2024 RANK,2023 RANK,SIZE,FOCUS,RES.,AGE,STATUS,Academic Reputation Score,Academic Reputation Rank,Employer Reputation Score,Employer Reputation Rank,Faculty Student Score,Faculty Student Rank,Citations per Faculty Score,Citations per Faculty Rank,International Faculty Score,International Faculty Rank,International Students Score,International Students Rank,International Research Network Score,International Research Network Rank,Employment Outcomes Score,Employment Outcomes Rank,Sustainability Score,Sustainability Rank,Overall SCORE,rank_order,rank,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,female_student_pct,stats_proportion_of_isr,subjects_offered,University_Name,Master_Country
586.0,625.5,S,CO,VH,2,B,10.5,601.0,44.1,204.0,52.2,303.0,7.2,701,35.5,450.0,24.3,482.0,4.4,701.0,9.2,701.0,5.4,701.0,20.2,7740.0,700.5,0.0,7740.0,24.7,1034.0,14.6,1158.0,71.7,521.0,17.2,1742.0,78.3,280.0,4350.0,8.1,14.0,52.0,33.0,"Electrical & Electronic Engineering,Economics & Econometrics,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Sociology,Communication & Media Studies,Computer Science,Business & Management,Other Health,Architecture,Education,Chemical Engineering,Accounting & Finance,Art, Performing Arts & Design,Psychology,Biological Sciences",Sunway University,Malaysia
307.0,425.0,L,FC,HI,5,A,21.0,418.0,45.0,193.0,23.6,608.0,27.4,460,73.1,261.0,54.1,271.0,59.0,254.0,10.6,701.0,61.0,248.0,33.9,2960.0,275.5,0.0,2960.0,27.6,840.0,30.2,467.0,89.7,131.0,62.8,600.0,89.5,133.0,18505.0,16.8,21.0,47.0,31.0,"Electrical & Electronic Engineering,Chemistry,Languages, Literature & Linguistics,Mathematics & Statistics,Business & Management,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Sociology,Other Health,Chemical Engineering,Psychology,Computer Science,Communication & Media Studies,Medicine & Dentistry,Sport Science,Politics & International Studies (incl Development Studies),Archaeology,Biological Sciences,Geography,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Physics & Astronomy,Education,General Engineering,Civil Engineering,Accounting & Finance,Law",Swansea University,United Kingdom
285.0,296.0,L,CO,VH,3,A,13.4,601.0,12.0,601.0,11.0,701.0,89.5,76,97.9,114.0,65.5,229.0,23.9,507.0,10.8,701.0,25.8,487.0,36.1,2410.0,225.5,0.0,2410.0,31.7,607.0,34.0,379.0,91.3,104.0,75.4,331.0,85.6,184.0,14324.0,28.5,24.0,42.0,34.0,"Physics & Astronomy,Biological Sciences,Sport Science,Mechanical & Aerospace Engineering,Economics & Econometrics,Languages, Literature & Linguistics,Medicine & Dentistry,Sociology,Chemical Engineering,Mathematics & Statistics,Other Health,Law,Politics & International Studies (incl Development Studies),Computer Science,Electrical & Electronic Engineering,Business & Management,Communication & Media Studies,Accounting & Finance,General Engineering,Agriculture & Forestry,Psychology,Chemistry,Education,History, Philosophy & Theology,Architecture,Civil Engineering,Art, Performing Arts & Design",Swinburne University of Technology,Australia
785.5,775.5,L,CO,VH,5,B,13.6,601.0,9.6,601.0,11.8,701.0,13.7,661,4.8,701.0,44.1,328.0,11.1,650.0,30.2,256.0,23.0,514.0,0.0,4850.0,450.5,0.0,4850.0,33.8,506.0,28.2,514.0,73.3,477.0,72.7,375.0,56.5,654.0,19214.0,14.1,21.0,53.0,33.0,"Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Sport Science,Civil Engineering,Physics & Astronomy,Business & Management,Other Health,Mathematics & Statistics,Psychology,Computer Science,Biological Sciences,Education,Architecture,Chemistry,Geography,Economics & Econometrics,History, Philosophy & Theology,Law,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Sociology,General Engineering,Communication & Media Studies,Accounting & Finance,Art, Performing Arts & Design,Agriculture & Forestry,Politics & International Studies (incl Development Studies)",Syracuse University,United States
1100.5,900.5,M,FC,MD,2,C,8.1,601.0,24.7,388.0,22.8,622.0,1.6,701,4.2,701.0,6.6,701.0,1.0,701.0,9.2,701.0,1.3,701.0,0.0,18640.0,1501.0,0.0,18640.0,19.1,1461.0,11.7,1447.0,23.2,1607.0,17.4,1719.0,29.6,1516.0,9573.0,14.8,5.0,45.0,43.0,"Architecture,Law,Business & Management,Other Health,Sport Science,Electrical & Electronic Engineering,Accounting & Finance,General Engineering,Education,Civil Engineering,Agriculture & Forestry,Art, Performing Arts & Design,Economics & Econometrics,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Sociology,Computer Science",Széchenyi István University,Hungary
875.5,900.5,L,CO,VH,4,A,13.6,601.0,13.8,589.0,22.2,626.0,7.4,701,20.2,589.0,19.1,559.0,17.0,574.0,9.1,701.0,4.4,701.0,0.0,4910.0,450.5,0.0,4910.0,35.7,439.0,42.2,224.0,62.3,728.0,72.0,388.0,57.3,638.0,19477.0,56.0,15.0,49.0,46.0,"Computer Science,Mechanical & Aerospace Engineering,Architecture,Education,Civil Engineering,Business & Management,Chemical Engineering,Electrical & Electronic Engineering,Communication & Media Studies,Mathematics & Statistics,Physics & Astronomy,Sociology",TU Dortmund University,Germany
1100.5,1100.5,XL,FC,HI,2,A,5.7,601.0,2.3,601.0,4.1,701.0,3.2,701,97.7,121.0,2.3,701.0,2.4,701.0,4.5,701.0,2.1,701.0,0.0,11760.0,1100.5,0.0,11760.0,14.4,1784.0,10.2,1629.0,54.2,912.0,18.5,1630.0,76.0,315.0,61471.0,24.4,2.0,61.0,31.0,"Medicine & Dentistry,Civil Engineering,Accounting & Finance,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Communication & Media Studies,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Architecture,Business & Management,Law,Art, Performing Arts & Design,Chemical Engineering,Education,History, Philosophy & Theology,Sport Science,Computer Science,Geography,Physics & Astronomy,Economics & Econometrics,Other Health,Psychology,Chemistry,Electrical & Electronic Engineering,Biological Sciences",Taibah University,Saudi Arabia
1300.5,1300.5,L,FO,VH,3,C,5.7,601.0,5.5,601.0,3.6,701.0,5.6,701,8.4,701.0,7.4,701.0,1.1,701.0,20.9,395.0,4.9,701.0,0.0,14500.0,1350.5,0.0,14500.0,15.3,1741.0,12.7,1339.0,34.1,1349.0,43.6,913.0,42.9,1024.0,23600.0,22.5,7.0,47.0,40.0,"Mathematics & Statistics,Languages, Literature & Linguistics,Economics & Econometrics,Politics & International Studies (incl Development Studies),Other Health,History, Philosophy & Theology,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Architecture,Chemical Engineering,General Engineering,Education,Mechanical & Aerospace Engineering,Business & Management,Sociology,Psychology,Civil Engineering,Computer Science,Electrical & Electronic Engineering,Accounting & Finance,Chemistry",Tamkang University,Taiwan
436.0,415.0,L,FC,VH,1,A,22.5,391.0,19.5,463.0,23.9,595.0,31.8,422,32.0,473.0,6.4,701.0,56.4,275.0,20.6,406.0,37.2,387.0,26.0,3410.0,325.5,0.0,3410.0,30.6,664.0,38.4,275.0,80.9,304.0,93.1,136.0,49.8,809.0,16236.0,20.7,7.0,55.0,27.0,"Languages, Literature & Linguistics,General Engineering,History, Philosophy & Theology,Electrical & Electronic Engineering,Law,Other Health,Communication & Media Studies,Economics & Econometrics,Medicine & Dentistry,Civil Engineering,Politics & International Studies (incl Development Studies),Chemistry,Psychology,Architecture,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Education,Mathematics & Statistics,Accounting & Finance,Art, Performing Arts & Design,Computer Science,Sociology,Chemical Engineering,Business & Management",Tampere University,Finland
685.5,675.5,L,CO,VH,5,A,19.2,467.0,38.6,252.0,33.4,477.0,2.3,701,1.5,701.0,5.1,701.0,2.9,701.0,28.0,288.0,1.9,701.0,0.0,14520.0,1350.5,0.0,14520.0,30.0,690.0,13.1,1294.0,20.2,1674.0,31.4,1155.0,31.8,1436.0,25937.0,10.6,5.0,56.0,36.0,"Electrical & Electronic Engineering,Computer Science,Medicine & Dentistry,Business & Management,Accounting & Finance,Art, Performing Arts & Design,Sociology,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Archaeology,Mathematics & Statistics,Law,Chemistry,Other Health,Biological Sciences,Economics & Econometrics,Education,Agriculture & Forestry,Geography,Psychology,Chemical Engineering,Physics & Astronomy,Politics & International Studies (incl Development Studies),History, Philosophy & Theology",Taras Shevchenko National University of Kyiv,Ukraine
1300.5,1300.5,L,SP,Unknown,5,A,5.0,601.0,4.8,601.0,7.3,701.0,3.7,701,1.7,701.0,2.7,701.0,2.8,701.0,8.0,701.0,1.1,701.0,0.0,14530.0,1350.5,0.0,14530.0,17.0,1628.0,13.2,1289.0,39.3,1232.0,29.5,1195.0,25.0,1711.0,19065.0,20.5,2.0,37.0,50.0,"Chemistry,Architecture,Civil Engineering,Languages, Literature & Linguistics,Computer Science,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Education,General Engineering,Mathematics & Statistics,Business & Management,Biological Sciences,Electrical & Electronic Engineering,History, Philosophy & Theology,Economics & Econometrics,Physics & Astronomy",Technical University of Cluj-Napoca,Romania
246.0,275.0,L,FO,VH,5,A,21.0,417.0,37.5,263.0,6.2,701.0,79.0,117,62.6,310.0,74.6,188.0,32.5,439.0,33.5,229.0,19.9,545.0,39.7,2980.0,275.5,0.0,2980.0,42.4,255.0,48.1,158.0,62.6,719.0,99.8,44.0,65.4,477.0,15882.0,37.0,19.0,33.0,48.0,"General Engineering,Computer Science,Chemistry,Other Health,Physics & Astronomy,Education,Biological Sciences,Psychology,Electrical & Electronic Engineering,Sociology,Architecture,Civil Engineering,Economics & Econometrics,History, Philosophy & Theology,Chemical Engineering,Languages, Literature & Linguistics,Mathematics & Statistics,Business & Management,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Sport Science,Politics & International Studies (incl Development Studies)",Technical University of Darmstadt,Germany
121.0,104.0,M,FO,VH,5,A,32.5,270.0,16.3,525.0,99.8,27.0,83.4,99,100.0,53.0,82.0,153.0,71.6,189.0,28.9,275.0,54.9,277.0,56.2,1260.0,126.0,64.6,1260.0,50.7,129.0,47.4,162.0,83.2,257.0,99.7,52.0,92.2,99.0,10410.0,7.7,28.0,32.0,40.0,"Veterinary Science,Mechanical & Aerospace Engineering,Mathematics & Statistics,Electrical & Electronic Engineering,Chemical Engineering,Agriculture & Forestry,General Engineering,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Chemistry,Biological Sciences,Computer Science,Other Health",Technical University of Denmark,Denmark
1100.5,900.5,M,SP,Unknown,4,A,4.3,601.0,3.2,601.0,45.5,346.0,4.3,701,16.4,647.0,10.1,701.0,1.6,701.0,7.8,701.0,1.0,701.0,0.0,18660.0,1501.0,0.0,18660.0,21.0,1303.0,18.9,873.0,18.2,1713.0,34.5,1103.0,44.2,985.0,5303.0,13.3,10.0,54.0,38.0,"Art, Performing Arts & Design,Civil Engineering,Mathematics & Statistics,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,General Engineering,Education,History, Philosophy & Theology,Economics & Econometrics,Computer Science,Chemistry,Other Health,Business & Management,Chemical Engineering,Architecture,Physics & Astronomy",Technical University of Liberec,Czech Republic
37.0,49.0,XL,FO,VH,5,A,83.9,59.0,98.2,19.0,88.8,89.0,59.6,210,76.5,243.0,97.3,71.0,86.7,103.0,25.0,330.0,84.8,120.0,80.0,310.0,30.0,82.5,310.0,69.8,44.0,85.1,25.0,90.0,128.0,100.0,26.0,83.1,209.0,35506.0,44.4,39.0,37.0,36.0,"Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Architecture,Biological Sciences,Business & Management,General Engineering,Mathematics & Statistics,Civil Engineering,Education,Physics & Astronomy,Computer Science,Agriculture & Forestry,Sociology,Chemical Engineering,Accounting & Finance,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Sport Science,Other Health,Chemistry",Technical University of Munich,Germany
875.5,900.5,L,CO,HI,1,A,12.1,601.0,12.4,601.0,12.6,701.0,3.1,701,32.7,470.0,39.6,346.0,5.0,701.0,13.1,653.0,16.9,581.0,0.0,11800.0,1100.5,0.0,11800.0,19.1,1462.0,13.1,1295.0,45.6,1110.0,66.0,529.0,64.9,487.0,20801.0,18.7,18.0,44.0,35.0,"Architecture,Mathematics & Statistics,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Other Health,Sport Science,Languages, Literature & Linguistics,Biological Sciences,Business & Management,Computer Science,Education,Mechanical & Aerospace Engineering,Communication & Media Studies,Agriculture & Forestry,Accounting & Finance,History, Philosophy & Theology,Chemistry,Economics & Econometrics,General Engineering,Law,Art, Performing Arts & Design,Civil Engineering,Physics & Astronomy",Technological University Dublin,Ireland
215.0,260.0,L,FC,VH,4,A,33.2,264.0,23.6,407.0,3.8,701.0,99.9,11,40.4,410.0,4.6,701.0,39.5,382.0,72.9,62.0,38.4,373.0,43.9,2420.0,225.5,0.0,2420.0,40.7,288.0,49.7,142.0,83.0,261.0,76.2,314.0,52.9,721.0,24995.0,24.2,5.0,57.0,19.0,"Languages, Literature & Linguistics,Computer Science,Archaeology,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Geography,Physics & Astronomy,Psychology,Mathematics & Statistics,Education,Business & Management,Economics & Econometrics,Sociology,Electrical & Electronic Engineering,General Engineering,Art, Performing Arts & Design,Biological Sciences,Chemical Engineering,Agriculture & Forestry,Other Health,Politics & International Studies (incl Development Studies),Chemistry,Law,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Communication & Media Studies,Architecture,Accounting & Finance",Tel Aviv University,Israel
1100.5,1100.5,L,SP,Unknown,2,C,7.4,601.0,9.4,601.0,27.0,561.0,1.4,701,22.3,568.0,3.6,701.0,1.0,701.0,10.4,701.0,3.4,701.0,0.0,18730.0,1501.0,0.0,18730.0,15.0,1755.0,11.0,1531.0,28.5,1487.0,21.3,1469.0,38.1,1191.0,18956.0,16.8,3.0,42.0,32.0,"General Engineering,Art, Performing Arts & Design,Computer Science,Electrical & Electronic Engineering,Communication & Media Studies,Business & Management,Mechanical & Aerospace Engineering,Accounting & Finance,Architecture",Telkom University,Indonesia
725.5,775.5,L,FC,VH,5,A,12.5,601.0,7.9,601.0,26.4,565.0,18.8,570,3.4,701.0,5.7,701.0,48.1,326.0,18.3,455.0,23.0,514.0,0.0,3960.0,375.5,0.0,3960.0,40.7,289.0,24.3,642.0,85.2,208.0,70.4,422.0,43.6,1002.0,34069.0,12.3,6.0,56.0,20.0,"Computer Science,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Architecture,Communication & Media Studies,Psychology,Mathematics & Statistics,Education,Other Health,Biological Sciences,Business & Management,History, Philosophy & Theology,Chemistry,Sociology,Art, Performing Arts & Design,Sport Science,Law,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Agriculture & Forestry,General Engineering,Civil Engineering,Geography,Economics & Econometrics,Languages, Literature & Linguistics,Physics & Astronomy,Accounting & Finance",Temple University,United States
134.0,164.0,XL,FC,VH,5,A,62.0,112.0,59.6,135.0,4.5,701.0,68.4,152,23.1,564.0,13.3,656.0,88.4,93.0,30.1,259.0,61.3,246.0,52.9,1180.0,118.0,65.3,1180.0,55.2,98.0,62.1,77.0,77.3,389.0,76.4,313.0,64.1,502.0,64427.0,20.5,6.0,47.0,35.0,"Architecture,Physics & Astronomy,Communication & Media Studies,Education,Computer Science,Sport Science,Accounting & Finance,History, Philosophy & Theology,Chemical Engineering,Sociology,General Engineering,Geology, Environmental, Earth & Marine Sciences,Law,Medicine & Dentistry,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Chemistry,Archaeology,Biological Sciences,Psychology,Electrical & Electronic Engineering,Veterinary Science,Business & Management,Other Health,Mathematics & Statistics,Economics & Econometrics,Languages, Literature & Linguistics,Civil Engineering,Geography",Texas A&M University,United States
825.5,1100.5,XL,FC,HI,5,A,11.0,601.0,11.8,601.0,5.0,701.0,15.3,625,8.5,701.0,7.1,701.0,20.3,541.0,13.7,622.0,56.1,270.0,0.0,7800.0,700.5,0.0,7800.0,30.7,657.0,20.9,779.0,56.9,851.0,58.0,682.0,58.9,610.0,37331.0,21.1,6.0,50.0,32.0,"Electrical & Electronic Engineering,Physics & Astronomy,Art, Performing Arts & Design,Biological Sciences,Sport Science,Education,Archaeology,Agriculture & Forestry,Geography,Mechanical & Aerospace Engineering,Chemistry,Languages, Literature & Linguistics,Chemical Engineering,Sociology,General Engineering,Mathematics & Statistics,Psychology,Law,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Architecture,Communication & Media Studies,Business & Management,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Accounting & Finance",Texas Tech University,United States
600.0,675.5,XL,FC,HI,4,A,23.8,360.0,26.4,365.0,25.1,583.0,2.1,701,11.6,701.0,1.7,701.0,2.0,701.0,72.5,64.0,29.4,453.0,19.8,14610.0,1350.5,0.0,14610.0,26.3,927.0,19.1,861.0,25.7,1550.0,30.1,1180.0,38.1,1192.0,30488.0,11.4,1.0,64.0,28.0,"Other Health,History, Philosophy & Theology,Agriculture & Forestry,Accounting & Finance,Mechanical & Aerospace Engineering,Communication & Media Studies,Education,Computer Science,Geology, Environmental, Earth & Marine Sciences,Architecture,Physics & Astronomy,Sociology,General Engineering,Chemistry,Art, Performing Arts & Design,Civil Engineering,Politics & International Studies (incl Development Studies),Psychology,Medicine & Dentistry,Biological Sciences,Law,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Chemical Engineering,Sport Science,Business & Management,Mathematics & Statistics,Economics & Econometrics,Geography",Thammasat University,Thailand
1300.5,1300.5,L,FC,MD,3,A,8.0,601.0,13.0,601.0,3.8,701.0,3.4,701,9.0,701.0,8.0,701.0,3.0,701.0,6.2,701.0,1.1,701.0,0.0,12980.0,1350.5,0.0,12980.0,13.2,1836.0,14.2,1189.0,40.6,1214.0,25.4,1321.0,53.1,708.0,17665.0,23.0,7.0,63.0,30.0,"Economics & Econometrics,Agriculture & Forestry,Other Health,Languages, Literature & Linguistics,Chemistry,Computer Science,General Engineering,Mathematics & Statistics,Architecture,Politics & International Studies (incl Development Studies),Civil Engineering,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Archaeology,Accounting & Finance,Business & Management,Mechanical & Aerospace Engineering,Biological Sciences,Medicine & Dentistry,Education,Sport Science",The Hashemite University,Jordan
65.0,65.0,L,CO,VH,3,A,68.1,97.0,30.2,323.0,68.0,192.0,88.8,77,100.0,40.0,87.4,133.0,42.0,362.0,49.2,138.0,92.8,73.0,68.7,880.0,87.0,68.2,880.0,45.7,192.0,54.1,117.0,94.5,53.0,87.4,181.0,96.3,29.0,20034.0,30.6,30.0,51.0,38.0,"Physics & Astronomy,Biological Sciences,Business & Management,Languages, Literature & Linguistics,Art, Performing Arts & Design,Sociology,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Communication & Media Studies,Chemistry,Electrical & Electronic Engineering,Computer Science,Accounting & Finance,Psychology,Chemical Engineering,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Other Health,General Engineering,Mathematics & Statistics",The Hong Kong Polytechnic University,Hong Kong SAR
60.0,40.0,M,CO,VH,3,A,83.3,63.0,42.6,216.0,53.6,289.0,99.1,20,100.0,19.0,91.4,111.0,5.3,701.0,50.3,131.0,31.0,432.0,71.1,650.0,64.0,73.0,650.0,54.0,105.0,62.1,76.0,92.9,77.0,100.0,10.0,95.5,40.0,9794.0,19.9,30.0,54.0,44.0,"Mathematics & Statistics,Electrical & Electronic Engineering,Business & Management,Mechanical & Aerospace Engineering,Accounting & Finance,Civil Engineering,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Computer Science,Biological Sciences,Other Health,Chemical Engineering,Economics & Econometrics,General Engineering,Sociology,Chemistry",The Hong Kong University of Science and Technology,Hong Kong SAR
